filename,fate,head,heart,life,palm_width,line_density
Hand_0001507_jpg.rf.8a8bef9a3ac88281de6c8d8220f6027d.jpg,0,0,1,1,1,0
Hand_0004881_jpg.rf.2a10cc23fab8b0c05f21b3899413ddb4.jpg,1,0,0,1,0,1
Hand_0004883_jpg.rf.63042717e9a0bb4c13c8cb5116c60169.jpg,1,1,0,1,0,1
Hand_0001507_jpg.rf.4dfdae078d7ac13a2a9aedd2aed8cd13.jpg,1,0,1,1,1,1
Hand_0004821_jpg.rf.b93343f4619ae6226d7a464febf23bcf.jpg,0,0,1,1,0,1
Hand_0001495_jpg.rf.02c9f40a61f4844db7105ee233482f50.jpg,0,1,0,1,1,0
Hand_0004823_jpg.rf.b80cd713bfd0bb2a394239c6a3f6eb3d.jpg,1,0,1,1,1,0
Hand_0000269_jpg.rf.ab46af7eef4a441b92c163f8debf92cf.jpg,1,1,1,1,0,1
Hand_0001491_jpg.rf.ba539146c88373f801d50b2c0ddfe577.jpg,1,0,0,1,0,1
Hand_0004819_jpg.rf.df1c450cf496bda4e737d793a58138c8.jpg,1,1,1,1,0,1
Hand_0001495_jpg.rf.93a16091ecb222aa8c144c44670777be.jpg,1,0,1,1,1,0
Hand_0001504_jpg.rf.b554835a6cb1f368ef7850fa60554475.jpg,0,0,1,1,0,1
Hand_0001495_jpg.rf.65718d8ff43c814aa75a5d596151a68e.jpg,1,0,1,1,1,1
Hand_0004823_jpg.rf.546272334b9ba2dfce129c2089e229ce.jpg,1,0,1,1,1,0
Hand_0001491_jpg.rf.c0a2d13a7cf90305a82a51084b8521ba.jpg,1,1,1,0,0,0
Hand_0004858_jpg.rf.3c5ed5ba05a62f94975b06bedc16b41a.jpg,1,1,1,1,0,0
Hand_0001475_jpg.rf.ca091591317458227363d7e6a71102e4.jpg,1,1,0,0,1,1
Hand_0004817_jpg.rf.e9095f5d247b6ddbb020dac5e8bf0db3.jpg,1,1,1,1,0,0
Hand_0001504_jpg.rf.ecda65f7b7001676db4319dd83328e94.jpg,1,1,1,1,0,1
Hand_0001475_jpg.rf.fcc02e33d7a27cbae698b947f4f66827.jpg,1,1,1,0,0,0
Hand_0001491_jpg.rf.be93e165821c744ae3549891fb749c18.jpg,1,1,1,0,1,1
Hand_0001505_jpg.rf.d857d5b917fe18aeb9fd15c5f912505f.jpg,1,1,0,0,1,1
Hand_0004858_jpg.rf.9b7b72dcb9ad700a7687cf116f372d3e.jpg,1,1,1,1,0,0
Hand_0004821_jpg.rf.c66068020ef60d59a13e5a162d45bfd2.jpg,0,1,0,1,1,0
Hand_0001504_jpg.rf.ebd212ee2f7aa95149b4be414d589698.jpg,1,0,0,1,0,1
Hand_0002986_jpg.rf.9db5f5ac33824043c7a499477e7a3384.jpg,1,0,0,1,1,0
Hand_0002889_jpg.rf.259f3ffdff6368b9eedb7c6157bf33f7.jpg,0,1,1,1,0,1
Hand_0002855_jpg.rf.198cdf1c86177a09cd323ea21a6d55c6.jpg,1,1,0,1,0,0
Hand_0000270_jpg.rf.740460acc991fadf8ad8bed28979bd26.jpg,1,1,0,1,1,0
Hand_0002857_jpg.rf.20badf054c3bdeb23809629e28b266e9.jpg,1,1,1,1,0,0
Hand_0002888_jpg.rf.30da6846748d3f59e1c405dbf522e208.jpg,0,1,0,1,1,0
Hand_0002887_jpg.rf.3517078db75ddd329939d00c18da5ea5.jpg,0,1,1,1,0,1
Hand_0002857_jpg.rf.385e50a98748c943d1e9bbaf03e10167.jpg,0,0,1,1,1,1
Hand_0002887_jpg.rf.25baa65966dd3773d4663768a2a452e2.jpg,1,1,1,1,1,0
Hand_0000254_jpg.rf.6d2614c8e642dc7bab6d3fe70d11038f.jpg,1,1,1,1,0,1
Hand_0002856_jpg.rf.4acbe9bf2c85d210c143aa28b3ed707e.jpg,1,0,1,1,1,1
Hand_0002855_jpg.rf.06164c74f963b637d3f79697c3c337f1.jpg,1,1,1,1,0,0
Hand_0002856_jpg.rf.65f5d5ac6f4520c2d0269cc50763c853.jpg,1,1,1,1,1,0
Hand_0000213_jpg.rf.3d6a64c42691e772d7a2b9a9f9eaf15f.jpg,1,0,1,0,0,1
Hand_0002857_jpg.rf.76a1d6e258b12862dac120e81cb28b04.jpg,1,1,0,1,1,1
Hand_0002889_jpg.rf.43c36ffe1e942b7ce17b0f4487201647.jpg,1,1,0,1,1,1
Hand_0002890_jpg.rf.f5e4578de96c8bfffa93b8c02d98e506.jpg,1,1,1,1,1,0
Hand_0002896_jpg.rf.f7cfe27fde141be2d97f39bd2ed873cc.jpg,0,1,1,1,1,1
Hand_0002951_jpg.rf.0cb001710c5b3df9eeb2b9f0b95a7d9b.jpg,1,1,1,0,0,1
Hand_0002949_jpg.rf.0fdc1a1097b899f56d21225071d31d33.jpg,0,0,0,1,0,1
Hand_0002890_jpg.rf.f040e29b6f814bd9c3235520585a21c6.jpg,0,1,1,1,0,0
Hand_0002856_jpg.rf.877990f1e7e45d149e9d42aebf6b5a4d.jpg,1,1,0,1,1,0
Hand_0002948_jpg.rf.455f2c6649972ad14befd7173391d130.jpg,1,1,0,1,0,1
Hand_0002947_jpg.rf.4acfe720e56f59f555674c02e992bedc.jpg,0,0,1,0,1,1
Hand_0002950_jpg.rf.478d1a9da3e346759f2213fc3a2d0b4d.jpg,1,0,1,1,0,0
Hand_0002948_jpg.rf.4b043a550df39351e57de7050a081e6c.jpg,0,1,1,1,1,0
Hand_0002950_jpg.rf.571874e0322ae353a8f120e99fb3c964.jpg,1,1,0,1,0,1
Hand_0002952_jpg.rf.6dc6591c029e6772057a825661aa83d4.jpg,0,1,0,1,0,1
Hand_0002953_jpg.rf.96627b15e304e6f609789e48b9a46f50.jpg,0,1,0,1,0,0
Hand_0000186_jpg.rf.8ddfa18882afd2afa25d86b8773ee0c9.jpg,0,1,0,1,1,1
Hand_0002890_jpg.rf.077c90710777b468b0d65dde4616ba29.jpg,1,0,1,1,0,0
Hand_0002949_jpg.rf.9473c1a95eff05c853ad65aa9a792c08.jpg,1,0,1,1,1,1
Hand_0002952_jpg.rf.adfc29c57e41a5a49cb78e7b36a2dc53.jpg,1,0,1,1,0,0
Hand_0005821_jpg.rf.15000958023ec3d7b990a69f32ed4fae.jpg,0,1,0,1,0,0
Hand_0002947_jpg.rf.d4e553940cbf0600e1692b675c60492e.jpg,1,0,0,1,1,1
Hand_0002948_jpg.rf.b8e0e4c0d65c87e7eafb7cc9f27e3844.jpg,1,1,0,0,1,1
Hand_0005809_jpg.rf.609d7a9684630fb1858b00bc0b294950.jpg,1,1,1,1,1,0
Hand_0001581_jpg.rf.6867865b8ab4d22fc8ce65fe673680b9.jpg,1,0,0,0,0,0
Hand_0002953_jpg.rf.2697418f9261bf52fd7847cb15b97032.jpg,0,0,0,1,0,1
Hand_0002947_jpg.rf.85bc8d5733f9147494325802f624093e.jpg,1,0,1,1,1,1
Hand_0000184_jpg.rf.1d2f9371a328984191efe929f19d9a89.jpg,1,1,0,1,1,0
Hand_0005811_jpg.rf.867adce08695346fdf785e0692dca62b.jpg,1,1,1,1,1,1
Hand_0002953_jpg.rf.b10916c5ee092f740ebe9be6758f0a4e.jpg,1,1,1,1,0,0
Hand_0005809_jpg.rf.f1f4bd31863e0b0170c688760fee7b80.jpg,1,1,0,1,1,0
Hand_0005810_jpg.rf.f57a4501d4dd6a6eced66887ecdd3481.jpg,1,1,1,1,0,0
Hand_0005810_jpg.rf.378926a83c986e5e365f35a2f7348986.jpg,0,1,1,0,0,1
Hand_0004953_jpg.rf.0898167c7b0054883c4fdeefb5b4ef5a.jpg,1,1,0,0,1,1
Hand_0005024_jpg.rf.06d60d0f78a03cfc3785887f08b1e7da.jpg,0,1,0,0,1,1
Hand_0002921_jpg.rf.c22e0dfe55ceb344a396c9aadf792da0.jpg,0,1,1,1,1,1
Hand_0005811_jpg.rf.e714d7b6c78e3347cc51249fa4e338a7.jpg,0,1,0,1,1,0
Hand_0005024_jpg.rf.328b16429ad4d451cfc72606ff89906e.jpg,1,1,1,1,1,0
Hand_0005848_jpg.rf.043c328fe3ac49f7c06e4561a2cc8210.jpg,1,1,1,1,0,1
Hand_0004952_jpg.rf.2ee4541c99d567eb36dd91936103aa69.jpg,1,1,1,0,1,1
Hand_0004883_jpg.rf.5aacf6b077a81449210ee9eb58733095.jpg,1,1,0,1,0,1
Hand_0002855_jpg.rf.99e7f2e0120d253aea80ef98d61e0a07.jpg,0,0,0,0,1,1
Hand_0002854_jpg.rf.728c7ab04598c016946529b1ede5356a.jpg,1,1,0,1,0,1
Hand_0002854_jpg.rf.567ee60c883d21a8e4d46c41c9f409e9.jpg,0,1,0,0,1,1
Hand_0002918_jpg.rf.e5235b9aaed9ac14f380e9ab6c80035b.jpg,1,0,0,0,0,0
Hand_0005032_jpg.rf.f679b440d8bd7b66cba9ee97b0d7ce92.jpg,1,1,0,0,1,0
Hand_0002842_jpg.rf.0551dc2f6709db2015745a93d47892e3.jpg,1,1,0,1,0,0
Hand_0004884_jpg.rf.2ba656c93eaf24264067a26e34bf4992.jpg,0,0,0,1,1,1
FIMG_0400_JPG_jpg.rf.10da72bf7fb2c9fa2af2309cf013ffa2.jpg,1,1,0,1,1,0
Hand_0002843_jpg.rf.970f722c6e1f72a6e91974c5b011fd4f.jpg,0,1,1,1,1,0
Hand_0005811_jpg.rf.bb3ce7b68f18f37284274a7e0fc5c612.jpg,1,0,1,1,1,0
Hand_0002843_jpg.rf.9978bbbbe1d858d1216add73ff058e88.jpg,1,1,0,1,1,0
Hand_0000055_jpg.rf.164d5b85c172663d992bf64bc8ecdd26.jpg,0,1,1,0,1,0
Hand_0002854_jpg.rf.116ccb44452e0b4299f56feac165db3e.jpg,1,1,1,1,0,1
Hand_0004952_jpg.rf.c6526cb645d00ed8d66a99eba541079a.jpg,1,0,0,1,1,0
Hand_0000086_jpg.rf.302f573151f52a02a54f2a1af595c7fa.jpg,0,1,1,0,1,0
Hand_0000177_jpg.rf.0341ae31a37492ffd0bd3337d093afbd.jpg,1,1,1,1,1,1
Hand_0000176_jpg.rf.32bf1201a2061d046ba0d508be5e1b2e.jpg,1,1,1,1,1,1
Hand_0001434_jpg.rf.3ca867f368343c67613d5711fd46b530.jpg,0,0,0,0,0,1
Hand_0005032_jpg.rf.15d0683e9f8503b7350359df911fae9d.jpg,1,1,1,1,0,0
Hand_0005803_jpg.rf.29e7666dd6914ae27fcae8735a56093c.jpg,1,1,0,1,0,1
Hand_0000085_jpg.rf.46517a8c547db778cbff17ffb8ca385d.jpg,0,1,1,1,0,0
FIMG_0394_JPG_jpg.rf.3d806a72f472ce319dedc3ef3873d708.jpg,0,1,1,1,1,1
Hand_0005804_jpg.rf.4e149cf722fcab3cfa29944b9bd3db28.jpg,1,1,1,0,1,1
Hand_0005810_jpg.rf.80f774c865e321cbd20602e7fe847387.jpg,0,1,1,1,1,0
Hand_0002842_jpg.rf.6790969e1a29b74365a9d23d82028860.jpg,1,1,0,1,1,1
Hand_0005024_jpg.rf.5f6a38e50c95914f6572b23af64c5c48.jpg,0,1,1,1,1,1
Hand_0000086_jpg.rf.2fb4a5aac8e191afa32c241fe30209d7.jpg,1,0,1,0,1,0
Hand_0000055_jpg.rf.7150a9fa7b506dc7b6dff6924bfb8917.jpg,1,0,1,1,1,0
Hand_0001432_jpg.rf.3a4f0a71c677a12af3025c4c8aace20e.jpg,1,0,1,1,1,1
Hand_0000087_jpg.rf.7bd60b187893fa37f9495e5aaf231d9b.jpg,1,1,0,1,0,1
Hand_0000113_jpg.rf.76dd0f0e184c13a74cb1f4a620b230dc.jpg,0,0,1,1,1,0
Hand_0000113_jpg.rf.87393951668d0895021c3eaab07b1b40.jpg,0,1,0,1,1,0
Hand_0005821_jpg.rf.64630506852c17b914fbb763476808ee.jpg,0,0,0,1,0,1
Hand_0000055_jpg.rf.971f00e5cad39aeb18cfd8fd3d67b49a.jpg,1,1,1,1,1,0
Hand_0005803_jpg.rf.9a90caea880e624944826fe8bbdbf004.jpg,1,1,0,1,1,0
Hand_0005804_jpg.rf.6e84c1800337f1ed58641476cc28e31a.jpg,0,1,1,1,0,1
Hand_0001433_jpg.rf.965806aac7d85d93048befd6a1e735bc.jpg,1,1,1,0,1,1
FIMG_0400_JPG_jpg.rf.8d3cbacefe3d7061c949cb59ec7fe8d2.jpg,1,0,1,1,1,1
Hand_0001428_jpg.rf.a299ab3094dc8753795fe64b1d997e42.jpg,1,1,1,1,1,0
Hand_0001559_jpg.rf.a77f916a322b35f07df99e7ac9e4190a.jpg,1,0,0,0,0,1
Hand_0000086_jpg.rf.b45ed3893f86326a544eb90156d47a77.jpg,0,1,1,1,0,1
Hand_0005802_jpg.rf.bc7465c4a42f916b83e2eb19c5633e4e.jpg,0,0,1,1,1,0
Hand_0001558_jpg.rf.b8b19a91cb7e325b47592f0b715a469e.jpg,0,1,1,1,1,0
Hand_0005798_jpg.rf.d111726e44e8a4bc1eba0a9060fa7d17.jpg,0,1,0,0,1,1
Hand_0001430_jpg.rf.a29318373a20fb4b21734c5046a61f56.jpg,0,0,1,1,1,0
Hand_0001433_jpg.rf.e10a7209e68c51ec47122140cd97a9ac.jpg,1,0,1,1,0,1
FIMG_0399_JPG_jpg.rf.654d40c878e8a3a1e789563257a31579.jpg,1,0,1,1,1,1
Hand_0000177_jpg.rf.f19a65c2c18486ad5b03a8cb66e41e3f.jpg,1,0,0,1,0,1
Hand_0005802_jpg.rf.ef97e587bd6cbdf1f80ec1c63fa837a8.jpg,0,1,1,0,1,1
Hand_0005798_jpg.rf.f9aebcea8fb0aa1e3a88d0fe2157fa07.jpg,1,0,0,0,1,1
Hand_0000085_jpg.rf.adc689915f372bf548b447069c5b4bbf.jpg,1,1,1,1,1,1
Hand_0002896_jpg.rf.5237d178b867b1de081482ff8eae1f63.jpg,1,0,1,1,0,0
Hand_0000087_jpg.rf.655e137b1ff3e8e906e72c9a8bf189a2.jpg,1,0,1,1,1,1
Hand_0001432_jpg.rf.d5d5d547c497178c8bdc938901268881.jpg,1,1,0,1,1,0
Hand_0002897_jpg.rf.1396ad06209b1658f6182ec2da2ea9b8.jpg,1,0,0,1,0,1
Hand_0002896_jpg.rf.5c7308c99daf6fb58160c0f70eda1f19.jpg,1,1,1,1,1,0
Hand_0002909_jpg.rf.6481139b2071741c46817b3959bdea30.jpg,1,0,1,1,0,1
FIMG_0392_JPG_jpg.rf.c43b3317ef74c9f726353348c1f65838.jpg,1,1,1,1,0,1
Hand_0005802_jpg.rf.975c8c2e4e53986d3ce232764ee27e4e.jpg,0,1,1,1,0,1
Hand_0002897_jpg.rf.68bc6fecd54fcd881498efc52c034202.jpg,1,1,0,1,1,1
Hand_0002909_jpg.rf.18b3bc48168c29b6065bb6489f60af8d.jpg,0,1,1,1,1,1
Hand_0004984_jpg.rf.36dd2090c0048f5bae039564bde53527.jpg,1,1,0,1,1,0
Hand_0001434_jpg.rf.e2e7362f68f0c73da10c0f6384e1c5ff.jpg,0,0,1,0,0,1
Hand_0005798_jpg.rf.a83f63d94320590ed762fcc7b156223b.jpg,1,1,1,1,0,1
Hand_0004986_jpg.rf.8cd5f4493f716fae98a52c4da022f5ed.jpg,1,1,1,0,1,0
Hand_0004986_jpg.rf.602f941960db5c76bef2b26fbcc6411f.jpg,1,1,1,1,0,0
Hand_0004986_jpg.rf.d52202140aaf361c67b243752809685a.jpg,1,1,1,1,0,1
Hand_0004881_jpg.rf.3cb0ea116692d153d64b54fe8cdcf557.jpg,1,1,0,0,0,1
Hand_0004985_jpg.rf.cb9c5866b5618b7ccc93e6dc9223f21e.jpg,0,1,1,1,1,0
Hand_0002967_jpg.rf.4b339b6ae13b228d04798586e4ad01b2.jpg,1,0,1,1,1,0
Hand_0002910_jpg.rf.547b3b59a409e004785e84a42beed7fd.jpg,1,1,0,1,1,0
Hand_0004984_jpg.rf.b36dcd45ba0244c2b155ae189d3a15a3.jpg,1,0,1,1,0,0
Hand_0001582_jpg.rf.03d71280ac2363b69722418cd859bd00.jpg,0,1,0,0,1,1
Hand_0004984_jpg.rf.fe517406ced0e0a2a0738c0e84f601cc.jpg,1,1,1,0,0,0
Hand_0002967_jpg.rf.cddc8cbca8cf8c41da66f9f2ee93c9ba.jpg,0,1,1,0,1,1
Hand_0002986_jpg.rf.9d392bbaaa9da85979415811c1894f8a.jpg,1,0,0,1,0,1
Hand_0002967_jpg.rf.fcda3f1367fea1a03de1b488afd59549.jpg,1,0,0,1,1,0
Hand_0002910_jpg.rf.6a393969667da3e174863cb19a2550c1.jpg,0,1,1,1,1,1
Hand_0004985_jpg.rf.eac9ca6f6de7f404d9a7e95150c8b434.jpg,0,1,1,1,0,1
Hand_0002969_jpg.rf.198f94b553ce979e85e98c1ce85db2c2.jpg,0,1,1,1,0,1
Hand_0002966_jpg.rf.5bbaf719884aa132a6db7e971560d9a8.jpg,0,0,1,1,0,1
Hand_0002897_jpg.rf.a29db65e121916cd0d435d725d1b9d30.jpg,1,0,1,1,0,1
Hand_0004985_jpg.rf.996cc802345a9ed317c952d39e2c3b32.jpg,1,1,0,0,0,1
Hand_0002968_jpg.rf.86e0e60ccf295686b1ae78e70ddfe098.jpg,1,1,1,0,0,1
Hand_0002985_jpg.rf.462abfb410be25960669af351be887a2.jpg,1,1,0,0,0,1
Hand_0001582_jpg.rf.17302647ae0a5ca2693c297b25390f42.jpg,1,1,0,1,1,0
Hand_0002966_jpg.rf.2e20017d972a257f65dd7f9a508adf29.jpg,1,1,0,1,1,0
Hand_0001583_jpg.rf.a15b5afa5ba059c2eb06f1db05c67feb.jpg,1,1,1,1,0,0
Hand_0002968_jpg.rf.1683eb643a0056f16c2de873094371db.jpg,0,1,1,1,1,1
Hand_0004883_jpg.rf.13884ad0933861d68c191105da7d285e.jpg,0,1,1,0,0,1
Hand_0002968_jpg.rf.1635107582158c448c1bbd9b855cbb43.jpg,0,1,0,1,0,0
Hand_0002986_jpg.rf.6fea3c7bebd81d9c50adce5315fcac58.jpg,1,0,1,1,0,1
Hand_0002969_jpg.rf.7df11aa0611fc337495e2f93879f282f.jpg,1,1,0,1,1,1
Hand_0001619_jpg.rf.285b6ce3df8fcf4b24f2f4cf3378322f.jpg,1,0,1,0,1,0
Hand_0002082_jpg.rf.68726fc282f6c64c86a7792278d92378.jpg,1,0,0,1,1,0
Hand_0006248_jpg.rf.97fa7c2a02ee332eff7bc8254cb2e52b.jpg,1,1,1,0,1,1
Hand_0002651_jpg.rf.a44a0c789ce7cb79d8e22b36426c7df0.jpg,1,0,0,1,0,1
Hand_0003386_jpg.rf.bbf658b69ce2463f75ac9f84f623e023.jpg,0,1,1,0,1,1
Hand_0006252_jpg.rf.c7ed8748e6dbecbbccab43318e80e24e.jpg,0,0,1,1,0,0
Hand_0006251_jpg.rf.c326bdc1e83fe55e15fab2acb099467a.jpg,1,1,0,1,1,1
Hand_0003385_jpg.rf.e0f35f748dcf6ccbf8985133d225b77d.jpg,1,1,1,1,1,0
Hand_0003413_jpg.rf.b5a9266f99581b954b495f422a7fc30b.jpg,1,0,0,1,1,1
Hand_0003350_jpg.rf.0795fcb4ee8fbe9dd686bdb6c428d40a.jpg,1,1,0,1,0,1
Hand_0002052_jpg.rf.a8fb7106e39f55d025e7b4568fd84ddc.jpg,1,1,1,1,1,0
Hand_0003411_jpg.rf.faff80816492bd5517af2ef67c7fd586.jpg,0,1,1,1,0,1
Hand_0003411_jpg.rf.0def19eabbb124df5126fc1bd479dff0.jpg,0,1,0,1,1,1
Hand_0003386_jpg.rf.209152642299bbeb44ba332510112c27.jpg,1,1,1,0,1,1
Hand_0003412_jpg.rf.b120a0a3d0095de28e2f966fdbe3263e.jpg,1,1,1,0,0,1
Hand_0006249_jpg.rf.dfc039a2e404ce8067a8678d0834ba7d.jpg,1,1,1,1,1,0
Hand_0003386_jpg.rf.fec68fc96375b2c92fc4001fa2bcff97.jpg,1,1,1,0,1,1
Hand_0000668_jpg.rf.2f641a2b6f201e0153636512b3d1a4d7.jpg,1,0,1,1,1,0
Hand_0003326_jpg.rf.20a6648f8a480744cf0151e68eb3e6a7.jpg,1,1,0,1,0,1
Hand_0003325_jpg.rf.0c55c3981473624dd95ad4e9bac8ad79.jpg,0,1,0,0,0,1
Hand_0003327_jpg.rf.1dd5a6aaf320bb1cb4800781d79a390f.jpg,1,1,1,0,1,1
Hand_0003349_jpg.rf.3eee057679036fea5a0be663bc2e4239.jpg,1,1,1,1,1,0
Hand_0003349_jpg.rf.154bbccbc0686554d744fd7e0f96703b.jpg,1,1,0,1,0,0
Hand_0003323_jpg.rf.3866192ca0c4acea8c114f85c7261912.jpg,1,0,1,1,1,1
Hand_0002039_jpg.rf.0f65ef7d22d2863a35a36ccfa530bb8c.jpg,0,0,1,1,1,1
Hand_0003413_jpg.rf.f6ffd013df563442e9d566b659b0bdeb.jpg,0,1,1,1,1,0
Hand_0003410_jpg.rf.ba8b947da6842fe1ef6c3bcc5e4c2289.jpg,1,1,1,1,1,1
Hand_0006271_jpg.rf.97ec54cc7e1dcdb5cb9a1e19f355c8da.jpg,1,1,1,0,1,0
Hand_0003349_jpg.rf.384d6e219ea65f743a1e6500c09f9de0.jpg,0,0,1,0,0,1
Hand_0003325_jpg.rf.63aadf0e89d7f608730d6dead0ebd646.jpg,1,0,0,1,1,0
Hand_0003350_jpg.rf.55dd70e7daa188158e72ece09a01d0b3.jpg,1,1,1,1,0,1
Hand_0003326_jpg.rf.4399be4c0b66624e3a849322dd560c2b.jpg,0,1,0,0,0,1
Hand_0005415_jpg.rf.5b54705e5c66cae4a0ca8550912643e7.jpg,1,0,1,1,1,1
Hand_0003324_jpg.rf.472fbfca0dd558f80139b59169f08095.jpg,1,0,0,1,1,0
Hand_0005415_jpg.rf.592191ae4961734d8d421e88e46afedc.jpg,1,1,0,0,0,1
Hand_0003412_jpg.rf.8f1bfc896fd812e633a2ddb2080df4b7.jpg,1,1,0,1,0,1
Hand_0006271_jpg.rf.96d5f226f2fd9173714bc16edf3ef5ed.jpg,1,1,1,1,1,0
Hand_0003323_jpg.rf.fad7506874aa2f1c71fa782d59a0b1b7.jpg,1,0,0,0,1,0
Hand_0003327_jpg.rf.761f65dee93ae6dccd59ac209f206c2e.jpg,1,1,0,0,0,1
Hand_0003326_jpg.rf.d8bcac0da2ebd462277f41bd052a0174.jpg,1,1,0,0,0,1
FIMG_0080_JPG_jpg.rf.2883e4411e9491fff1b4e84cd25fcc9f.jpg,1,1,1,1,1,1
Hand_0003410_jpg.rf.3822ee4d28a4fa5ef151973b76effb8c.jpg,0,1,1,1,1,1
FIMG_0073_JPG_jpg.rf.0a9176f1307e07734e2db4c375dad4a9.jpg,1,1,1,0,0,1
Hand_0003325_jpg.rf.719e9877c43ab4db1f01814677fcfb7b.jpg,1,0,1,1,0,0
FIMG_0079_JPG_jpg.rf.1b252b64c7527b78f2016583bfab40a2.jpg,0,1,0,1,0,1
FIMG_0074_JPG_jpg.rf.7133b47bbe2c46af01d3b20be0036a26.jpg,1,1,0,0,1,1
FIMG_0074_JPG_jpg.rf.29e5669b8ecc20beb2aac97c79192cdb.jpg,1,1,1,0,1,1
Hand_0003323_jpg.rf.f22f53f3c3401b86527ae7c44b2db2af.jpg,1,1,0,1,0,1
FIMG_0074_JPG_jpg.rf.b628eacc8b5bce87e805355dfcde9b1f.jpg,0,1,0,0,1,1
FIMG_0076_JPG_jpg.rf.50d480736f07e9f84e0ca62459da9a2b.jpg,1,0,1,1,0,0
Hand_0003355_jpg.rf.9296699eb3369f0d08c95559dffe89ad.jpg,0,0,1,1,1,1
FIMG_0076_JPG_jpg.rf.c07ffe2e873afe227761e01b50cf217d.jpg,0,1,0,0,0,0
Hand_0003356_jpg.rf.a23c2decb0c71258016a596fd5eb2f9f.jpg,1,1,0,0,1,1
Hand_0006252_jpg.rf.f670663ac4f9a0ad970d6f184a9a4247.jpg,1,0,1,1,0,1
FIMG_0077_JPG_jpg.rf.2b44721626624bb3dccc4f702e36c836.jpg,1,1,1,1,0,1
FIMG_0078_JPG_jpg.rf.b720b7c7949696b37b7acbf6fa634003.jpg,1,0,0,0,1,1
FIMG_0078_JPG_jpg.rf.cdd4cf77d1f72573a0323ee6dfc4edf5.jpg,1,1,1,0,1,0
FIMG_0080_JPG_jpg.rf.cedae4ae923e25887e30c1657a79a27c.jpg,1,0,0,1,0,1
FIMG_0073_JPG_jpg.rf.b58c2e26c0742b1b07fc21ddf696c185.jpg,1,1,1,1,1,0
FIMG_0077_JPG_jpg.rf.36acdf52d7454034aa0edc678e9245c6.jpg,1,0,1,0,0,0
FIMG_0079_JPG_jpg.rf.8e5f9054eda6a003bc5a29e6f7973265.jpg,1,0,0,1,0,1
Hand_0003476_jpg.rf.2909c8d5dd281424abf5bdf50518869c.jpg,0,1,0,1,0,1
FIMG_0073_JPG_jpg.rf.bafee3f7a8bee1cb72c54cb806fd7964.jpg,1,1,1,1,1,1
Hand_0000640_jpg.rf.c28254e34c609050cebd75ea28bc152a.jpg,1,1,1,0,1,1
Hand_0006248_jpg.rf.e9084a895f84559ee05e19f9ce01e85e.jpg,1,0,0,1,0,1
FIMG_0077_JPG_jpg.rf.99689c452e3507a79ec7990a83b0bb9b.jpg,1,1,1,0,0,0
FIMG_0069_JPG_jpg.rf.1b803b1ac0cb857cedaf9e9c137a29da.jpg,1,1,0,1,1,0
Hand_0002081_jpg.rf.02db1e786dcbe559f18c4e59b3b5d180.jpg,1,1,1,1,0,0
Hand_0003601_jpg.rf.bc29c944c88e15bd4501a2b1b58a07e8.jpg,1,1,0,1,1,1
Hand_0003476_jpg.rf.4076bc24c2a33b950001d63ef4c5f44a.jpg,1,0,0,1,1,1
FIMG_0072_JPG_jpg.rf.654255ce2957d267bfe81e09a5baf183.jpg,1,1,1,1,1,1
Hand_0003492_jpg.rf.38e4fd1feb87209a4ce431b776592b79.jpg,1,1,0,1,1,0
Hand_0003528_jpg.rf.5f4230731238dc078dffd94f9ac8f1ab.jpg,0,1,1,1,1,0
Hand_0003475_jpg.rf.a3e1ece780b34acabfca4c4a85342249.jpg,1,0,1,1,0,0
Hand_0003527_jpg.rf.5f3b1a87dce06c178764c185c6c5aa80.jpg,1,1,0,1,1,1
Hand_0003492_jpg.rf.cf02c3c778ae5cf1b812f9af4ca2ad67.jpg,0,1,1,1,0,1
Hand_0003527_jpg.rf.4b31cf515c7b0c30cf2748b729247595.jpg,1,1,1,1,0,0
FIMG_0149_JPG_jpg.rf.33f3f241e7d724b865cc303d5574d4b9.jpg,1,0,1,1,0,0
Hand_0000640_jpg.rf.d6877846a2ea14f353cd4b1f14e6ae80.jpg,1,1,0,1,0,0
Hand_0003529_jpg.rf.62b44b28a6a77237c70a7e51cb46f180.jpg,0,0,0,1,1,1
Hand_0003527_jpg.rf.d66e47d80750e9c8b43ceb17346a83c6.jpg,1,0,1,1,1,1
Hand_0002053_jpg.rf.453000af616ddfce6560dee712efd322.jpg,1,1,1,1,0,1
Hand_0002052_jpg.rf.1b047f29630bfc667311e04ff0978992.jpg,0,1,0,1,0,1
Hand_0003410_jpg.rf.51c684626adf3591a98d84c377ae9700.jpg,1,1,1,1,0,0
FIMG_0146_JPG_jpg.rf.440c25595f3b33ddf73abaadae1f8cfb.jpg,0,1,1,1,0,1
Hand_0003414_jpg.rf.0df02db244631cbd82b3ef5a960fbeae.jpg,0,1,1,0,0,1
Hand_0003480_jpg.rf.c4b74691a6a92b3f8935154f97e1492a.jpg,1,1,0,1,0,0
Hand_0002080_jpg.rf.26fa1005b88ca7294b1cbc7d69a9a55a.jpg,1,1,1,0,1,0
Hand_0003480_jpg.rf.9549fe0188d6e173c56efb5317938dfa.jpg,1,1,1,1,1,1
Hand_0003531_jpg.rf.657d63a7d73eaef72ac3fa0c6c5f9c05.jpg,1,1,0,0,0,0
